booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status
BK04204,PS00589,FL0176,2026-05-13 00:03:00,Economy,Confirmed
BK04205,PS00350,FL0023,2026-06-18 19:57:00,Economy,Confirmed
BK04206,PS00264,FL0045,2026-05-25 16:07:00,First,Confirmed
BK04207,PS00881,FL0125,2026-06-08 02:17:00,First,Confirmed
BK04208,PS00408,FL0025,2026-06-06 12:25:00,Economy,Confirmed
BK04209,PS00890,FL0013,2026-04-18 04:42:00,Business,Confirmed
BK04210,PS00604,FL0075,2026-05-07 02:47:00,Economy,Confirmed
BK04211,PS00230,FL0115,2026-06-29 21:25:00,First,Confirmed
BK04212,PS00322,FL0101,2026-06-15 07:59:00,Economy,Confirmed
BK04213,PS00825,FL0199,2026-05-09 15:57:00,Business,Confirmed
BK04214,PS00465,FL0071,2026-04-29 11:54:00,Business,Pending
BK04215,PS00921,FL0134,2026-08-12 01:26:00,Economy,Confirmed
BK04216,PS00229,FL0036,2026-05-07 03:29:00,Premium Economy,Confirmed
BK04217,PS00719,FL0050,2026-05-01 20:22:00,Economy,Pending
BK04218,PS00119,FL0182,2026-06-05 04:36:00,Premium Economy,Confirmed
BK04219,PS00871,FL0108,2026-05-23 00:15:00,Premium Economy,Confirmed
BK04220,PS00234,FL0020,2026-06-12 09:31:00,Economy,Confirmed
BK04221,PS00925,FL0055,2026-05-02 13:47:00,Economy,Confirmed
BK04222,PS00507,FL0036,2026-08-05 03:29:00,Economy,Confirmed
BK04223,PS00342,FL0035,2026-06-09 06:28:00,Business,Confirmed
BK04224,PS00541,FL0142,2026-05-07 00:45:00,Economy,Confirmed
BK04225,PS00209,FL0008,2026-07-18 06:29:00,Economy,Confirmed
BK04226,PS00650,FL0164,2026-06-16 01:54:00,Economy,Confirmed
BK04227,PS00933,FL0153,2026-07-18 05:35:00,Economy,Confirmed
BK04228,PS00324,FL0146,2026-05-22 13:26:00,Economy,Confirmed
BK04229,PS00652,FL0053,2026-05-01 12:43:00,Economy,Confirmed
BK04230,PS00960,FL0182,2026-07-16 04:36:00,Business,Confirmed
BK04231,PS00841,FL0021,2026-07-03 13:15:00,Economy,Confirmed
BK04232,PS00711,FL0050,2026-07-14 20:22:00,Economy,Confirmed
BK04233,PS00201,FL0103,2026-05-01 05:06:00,Business,Confirmed
BK04234,PS00299,FL0082,2026-07-27 08:26:00,Economy,Confirmed
BK04235,PS00915,FL0103,2026-06-25 05:06:00,Economy,Pending
BK04236,PS00033,FL0090,2026-05-17 15:56:00,Economy,Confirmed
BK04237,PS00434,FL0136,2026-07-11 23:03:00,Economy,Confirmed
BK04238,PS00806,FL0119,2026-08-06 21:39:00,First,Confirmed
BK04239,PS00911,FL0170,2026-05-08 12:08:00,Premium Economy,Confirmed
BK04240,PS00252,FL0130,2026-05-30 20:06:00,Economy,Confirmed
BK04241,PS00475,FL0008,2026-07-04 06:29:00,Premium Economy,Pending
BK04242,PS00097,FL0010,2026-08-09 08:16:00,Economy,Confirmed
BK04243,PS00509,FL0085,2026-06-11 10:09:00,Economy,Confirmed
BK04244,PS00621,FL0091,2026-06-28 18:42:00,Economy,Confirmed
BK04245,PS00998,FL0078,2026-05-18 03:40:00,First,Confirmed
BK04246,PS00456,FL0125,2026-05-18 02:17:00,Economy,Confirmed
BK04247,PS00755,FL0190,2026-07-05 03:45:00,Economy,Confirmed
BK04248,PS00225,FL0179,2026-06-18 05:24:00,Economy,Confirmed
BK04249,PS00028,FL0065,2026-05-30 09:08:00,Economy,Pending
BK04250,PS00786,FL0035,2026-07-17 06:28:00,Business,Confirmed
BK04251,PS00881,FL0025,2026-04-27 12:25:00,Economy,Confirmed
BK04252,PS00797,FL0115,2026-06-14 21:25:00,Economy,Confirmed
BK04253,PS00738,FL0182,2026-08-12 04:36:00,Economy,Confirmed
BK04254,PS00497,FL0032,2026-05-15 17:00:00,Premium Economy,Confirmed
BK04255,PS00436,FL0134,2026-06-07 01:26:00,Economy,Confirmed
BK04256,PS00185,FL0027,2026-07-15 12:01:00,First,Confirmed
BK04257,PS00864,FL0071,2026-07-06 11:54:00,Economy,Confirmed
BK04258,PS00768,FL0003,2026-06-25 23:49:00,Economy,Confirmed
BK04259,PS00376,FL0170,2026-05-29 12:08:00,Economy,Confirmed
BK04260,PS00366,FL0192,2026-07-18 01:08:00,Economy,Confirmed
BK04261,PS00174,FL0113,2026-06-17 17:52:00,Economy,Confirmed
BK04262,PS00141,FL0079,2026-05-27 06:37:00,Economy,Confirmed
BK04263,PS00908,FL0021,2026-08-12 13:15:00,Business,Confirmed
BK04264,PS00215,FL0090,2026-07-20 15:56:00,Premium Economy,Confirmed
BK04265,PS00330,FL0036,2026-05-03 03:29:00,Economy,Confirmed
BK04266,PS00196,FL0173,2026-05-23 08:02:00,Economy,Pending
BK04267,PS00858,FL0164,2026-06-05 01:54:00,Business,Confirmed
BK04268,PS00215,FL0012,2026-06-19 00:34:00,Economy,Confirmed
BK04269,PS00735,FL0173,2026-07-20 08:02:00,Economy,Cancelled
BK04270,PS00277,FL0189,2026-04-16 21:05:00,Business,Pending
BK04271,PS00433,FL0098,2026-06-27 18:17:00,Business,Confirmed
BK04272,PS00595,FL0185,2026-08-01 18:30:00,Economy,Confirmed
BK04273,PS00944,FL0183,2026-06-14 04:35:00,Business,Confirmed
BK04274,PS00323,FL0156,2026-05-09 05:36:00,Economy,Confirmed
BK04275,PS00765,FL0183,2026-07-23 04:35:00,Economy,Confirmed
BK04276,PS00685,FL0186,2026-07-18 20:37:00,Economy,Confirmed
BK04277,PS00798,FL0162,2026-07-20 03:58:00,Economy,Confirmed
BK04278,PS00790,FL0090,2026-07-22 15:56:00,Economy,Confirmed
BK04279,PS00550,FL0040,2026-07-06 19:26:00,Economy,Confirmed
BK04280,PS00255,FL0069,2026-07-09 19:41:00,Premium Economy,Confirmed
BK04281,PS00682,FL0115,2026-06-07 21:25:00,Economy,Pending
BK04282,PS00343,FL0116,2026-05-02 20:26:00,Economy,Confirmed
BK04283,PS00885,FL0033,2026-07-24 23:57:00,Premium Economy,Confirmed
BK04284,PS00948,FL0182,2026-08-02 04:36:00,Economy,Confirmed
BK04285,PS00694,FL0160,2026-05-14 22:27:00,Business,Confirmed
BK04286,PS00573,FL0078,2026-06-17 03:40:00,First,Confirmed
BK04287,PS00435,FL0145,2026-06-08 18:47:00,Economy,Confirmed
BK04288,PS00055,FL0049,2026-06-10 22:38:00,Premium Economy,Confirmed
BK04289,PS00739,FL0054,2026-07-08 02:06:00,Economy,Confirmed
BK04290,PS00785,FL0112,2026-08-03 07:16:00,Premium Economy,Confirmed
BK04291,PS00110,FL0162,2026-07-04 03:58:00,Business,Confirmed
BK04292,PS00067,FL0100,2026-06-07 06:30:00,First,Pending
BK04293,PS00064,FL0106,2026-04-26 05:43:00,Economy,Confirmed
BK04294,PS00135,FL0080,2026-06-23 15:20:00,Economy,Confirmed
BK04295,PS00294,FL0158,2026-06-24 12:48:00,Economy,Confirmed
BK04296,PS00626,FL0098,2026-05-21 18:17:00,Economy,Confirmed
BK04297,PS00194,FL0033,2026-07-27 23:57:00,Economy,Cancelled
BK04298,PS00133,FL0012,2026-04-23 00:34:00,Economy,Confirmed
BK04299,PS00009,FL0115,2026-06-25 21:25:00,Economy,Confirmed
BK04300,PS00846,FL0178,2026-06-06 05:45:00,Premium Economy,Confirmed
BK04301,PS00338,FL0046,2026-04-20 08:50:00,Economy,Pending
BK04302,PS00045,FL0147,2026-08-21 11:35:00,Economy,Confirmed
BK04303,PS00162,FL0183,2026-06-23 04:35:00,Economy,Pending
BK04304,PS00594,FL0018,2026-07-22 12:17:00,Economy,Confirmed
BK04305,PS00300,FL0048,2026-04-14 14:03:00,Economy,Confirmed
BK04306,PS00714,FL0098,2026-07-25 18:17:00,Economy,Confirmed
BK04307,PS00153,FL0044,2026-07-14 17:08:00,Economy,Confirmed
BK04308,PS00700,FL0105,2026-07-09 17:34:00,Economy,Confirmed
BK04309,PS00533,FL0010,2026-08-25 08:16:00,Economy,Confirmed
BK04310,PS00123,FL0112,2026-08-17 07:16:00,Economy,Confirmed
BK04311,PS00701,FL0008,2026-06-27 06:29:00,Economy,Confirmed
BK04312,PS00887,FL0183,2026-05-10 04:35:00,Economy,Confirmed
BK04313,PS00559,FL0134,2026-08-23 01:26:00,Economy,Confirmed
BK04314,PS00618,FL0111,2026-04-05 02:49:00,Economy,Confirmed
BK04315,PS00877,FL0109,2026-05-29 12:40:00,Economy,Confirmed
BK04316,PS00625,FL0067,2026-06-28 07:45:00,Economy,Pending
BK04317,PS00241,FL0144,2026-07-19 13:04:00,Economy,Confirmed
BK04318,PS00904,FL0193,2026-07-08 17:24:00,Premium Economy,Confirmed
BK04319,PS00476,FL0113,2026-04-14 17:52:00,Economy,Confirmed
BK04320,PS00245,FL0093,2026-05-03 04:38:00,Economy,Confirmed
BK04321,PS00837,FL0197,2026-05-06 21:29:00,First,Confirmed
BK04322,PS00610,FL0032,2026-07-13 17:00:00,Economy,Confirmed
BK04323,PS00104,FL0104,2026-04-23 18:18:00,Premium Economy,Confirmed
BK04324,PS00022,FL0124,2026-04-23 10:29:00,Economy,Pending
BK04325,PS00290,FL0030,2026-05-29 02:37:00,Economy,Confirmed
BK04326,PS00204,FL0164,2026-05-07 01:54:00,Economy,Confirmed
BK04327,PS00337,FL0060,2026-07-17 18:02:00,Economy,Confirmed
BK04328,PS00179,FL0130,2026-05-03 20:06:00,Economy,Confirmed
BK04329,PS00834,FL0012,2026-07-07 00:34:00,Economy,Confirmed
BK04330,PS00119,FL0134,2026-04-28 01:26:00,First,Confirmed
BK04331,PS00575,FL0195,2026-04-13 03:27:00,Economy,Confirmed
BK04332,PS00745,FL0169,2026-08-02 03:25:00,Business,Confirmed
BK04333,PS00655,FL0056,2026-06-25 08:33:00,Premium Economy,Confirmed
BK04334,PS00956,FL0020,2026-07-22 09:31:00,First,Confirmed
BK04335,PS00614,FL0126,2026-05-23 12:14:00,Economy,Confirmed
BK04336,PS00423,FL0014,2026-07-17 20:19:00,Economy,Confirmed
BK04337,PS00604,FL0128,2026-06-24 15:49:00,Economy,Confirmed
BK04338,PS00207,FL0094,2026-07-09 00:32:00,Economy,Confirmed
BK04339,PS00150,FL0180,2026-06-30 15:18:00,First,Confirmed
BK04340,PS00750,FL0025,2026-05-23 12:25:00,First,Cancelled
BK04341,PS00407,FL0043,2026-07-12 18:47:00,Economy,Confirmed
BK04342,PS00696,FL0051,2026-06-29 12:34:00,First,Pending
BK04343,PS00899,FL0084,2026-05-02 21:27:00,Premium Economy,Cancelled
BK04344,PS00048,FL0033,2026-05-07 23:57:00,Economy,Confirmed
BK04345,PS00005,FL0190,2026-05-03 03:45:00,Premium Economy,Confirmed
BK04346,PS00419,FL0091,2026-04-19 18:42:00,Economy,Confirmed
BK04347,PS00809,FL0177,2026-05-14 13:39:00,Economy,Confirmed
BK04348,PS00723,FL0160,2026-04-26 22:27:00,Economy,Confirmed
BK04349,PS00219,FL0046,2026-07-14 08:50:00,Economy,Confirmed
BK04350,PS00528,FL0024,2026-05-13 00:58:00,Economy,Cancelled
BK04351,PS00913,FL0159,2026-06-13 15:34:00,Business,Cancelled
BK04352,PS00815,FL0196,2026-07-06 12:42:00,Economy,Cancelled
BK04353,PS00164,FL0002,2026-06-22 23:18:00,Economy,Confirmed
BK04354,PS00142,FL0199,2026-05-18 15:57:00,Economy,Confirmed
BK04355,PS00170,FL0148,2026-04-30 07:02:00,Economy,Confirmed
BK04356,PS00703,FL0017,2026-07-19 23:37:00,Economy,Confirmed
BK04357,PS00497,FL0114,2026-05-24 10:17:00,Economy,Confirmed
BK04358,PS00421,FL0131,2026-06-18 17:22:00,Business,Confirmed
BK04359,PS00206,FL0072,2026-06-11 17:37:00,Economy,Confirmed
BK04360,PS00105,FL0168,2026-06-01 22:45:00,Economy,Confirmed
BK04361,PS00063,FL0175,2026-07-21 21:09:00,Economy,Confirmed
BK04362,PS00064,FL0002,2026-08-07 23:18:00,Economy,Confirmed
BK04363,PS00338,FL0096,2026-07-11 08:34:00,Economy,Confirmed
BK04364,PS00138,FL0090,2026-07-22 15:56:00,First,Confirmed
BK04365,PS00322,FL0006,2026-07-27 13:15:00,Business,Confirmed
BK04366,PS00134,FL0071,2026-07-15 11:54:00,Economy,Confirmed
BK04367,PS00026,FL0126,2026-05-14 12:14:00,Economy,Confirmed
BK04368,PS00484,FL0127,2026-05-19 03:21:00,Economy,Pending
BK04369,PS00545,FL0048,2026-06-18 14:03:00,Economy,Confirmed
BK04370,PS00814,FL0177,2026-07-21 13:39:00,Economy,Confirmed
BK04371,PS00099,FL0186,2026-07-05 20:37:00,Business,Confirmed
BK04372,PS00633,FL0153,2026-04-20 05:35:00,Premium Economy,Confirmed
BK04373,PS00799,FL0168,2026-05-13 22:45:00,First,Confirmed
BK04374,PS00052,FL0148,2026-07-11 07:02:00,Economy,Confirmed
BK04375,PS00377,FL0009,2026-06-04 09:23:00,Economy,Cancelled
BK04376,PS00275,FL0005,2026-07-01 20:50:00,Business,Confirmed
BK04377,PS00530,FL0106,2026-05-31 05:43:00,Business,Confirmed
BK04378,PS00194,FL0097,2026-07-07 02:43:00,Economy,Pending
BK04379,PS00057,FL0016,2026-07-04 20:33:00,Premium Economy,Confirmed
BK04380,PS00027,FL0188,2026-07-17 00:35:00,Economy,Confirmed
BK04381,PS00135,FL0189,2026-07-08 21:05:00,Economy,Confirmed
BK04382,PS00844,FL0182,2026-07-17 04:36:00,First,Confirmed
BK04383,PS00279,FL0175,2026-05-03 21:09:00,Economy,Confirmed
BK04384,PS00877,FL0164,2026-05-25 01:54:00,Economy,Confirmed
BK04385,PS00550,FL0111,2026-06-27 02:49:00,Economy,Confirmed
BK04386,PS00376,FL0113,2026-07-15 17:52:00,Economy,Cancelled
BK04387,PS00176,FL0174,2026-05-16 15:35:00,Premium Economy,Confirmed
BK04388,PS00169,FL0131,2026-05-26 17:22:00,Business,Confirmed
BK04389,PS00116,FL0082,2026-07-08 08:26:00,Economy,Confirmed
BK04390,PS00544,FL0074,2026-08-03 06:58:00,Economy,Confirmed
BK04391,PS00523,FL0184,2026-07-20 17:10:00,Premium Economy,Confirmed
BK04392,PS00633,FL0146,2026-05-25 13:26:00,Economy,Confirmed
BK04393,PS00765,FL0112,2026-05-01 07:16:00,Business,Confirmed
BK04394,PS00104,FL0132,2026-08-02 04:23:00,Economy,Confirmed
BK04395,PS00308,FL0094,2026-06-20 00:32:00,Economy,Confirmed
BK04396,PS00192,FL0065,2026-07-28 09:08:00,Premium Economy,Confirmed
BK04397,PS00552,FL0040,2026-07-06 19:26:00,Economy,Confirmed
BK04398,PS00844,FL0008,2026-06-20 06:29:00,Business,Confirmed
BK04399,PS00284,FL0044,2026-05-02 17:08:00,Economy,Confirmed
BK04400,PS00661,FL0197,2026-06-01 21:29:00,Economy,Confirmed
BK04401,PS00235,FL0117,2026-07-11 18:39:00,Economy,Confirmed
BK04402,PS00398,FL0093,2026-06-19 04:38:00,Economy,Confirmed
BK04403,PS00809,FL0007,2026-05-19 21:02:00,Economy,Confirmed
BK04404,PS00670,FL0135,2026-07-04 14:31:00,Economy,Confirmed
BK04405,PS00907,FL0182,2026-08-18 04:36:00,Business,Confirmed
BK04406,PS00912,FL0051,2026-04-16 12:34:00,Business,Confirmed
BK04407,PS00988,FL0089,2026-06-22 02:43:00,First,Confirmed
BK04408,PS00832,FL0045,2026-05-06 16:07:00,Economy,Confirmed
BK04409,PS00289,FL0020,2026-07-12 09:31:00,Premium Economy,Confirmed
BK04410,PS00135,FL0031,2026-08-10 21:40:00,Economy,Confirmed
BK04411,PS00985,FL0007,2026-04-30 21:02:00,Premium Economy,Confirmed
BK04412,PS00497,FL0037,2026-06-03 06:58:00,Business,Confirmed
BK04413,PS00424,FL0127,2026-05-28 03:21:00,Economy,Confirmed
BK04414,PS00899,FL0194,2026-05-02 00:50:00,Economy,Confirmed
BK04415,PS00859,FL0100,2026-06-05 06:30:00,Economy,Confirmed
BK04416,PS00590,FL0100,2026-08-04 06:30:00,Economy,Confirmed
BK04417,PS00682,FL0150,2026-06-16 03:32:00,Economy,Confirmed
BK04418,PS00208,FL0100,2026-04-16 06:30:00,Premium Economy,Confirmed
BK04419,PS00331,FL0007,2026-04-09 21:02:00,Business,Pending
BK04420,PS00224,FL0167,2026-06-19 14:12:00,Economy,Confirmed
BK04421,PS00175,FL0010,2026-05-25 08:16:00,Economy,Confirmed
BK04422,PS00453,FL0119,2026-06-29 21:39:00,First,Confirmed
BK04423,PS00378,FL0014,2026-05-11 20:19:00,Business,Confirmed
BK04424,PS00688,FL0165,2026-08-10 21:56:00,Economy,Confirmed
BK04425,PS00443,FL0195,2026-08-05 03:27:00,Economy,Confirmed
BK04426,PS00569,FL0003,2026-06-06 23:49:00,Economy,Confirmed
BK04427,PS00451,FL0082,2026-05-26 08:26:00,Economy,Confirmed
BK04428,PS00483,FL0187,2026-06-13 08:25:00,Premium Economy,Pending
BK04429,PS00619,FL0065,2026-07-27 09:08:00,Business,Confirmed
BK04430,PS00514,FL0132,2026-06-26 04:23:00,Economy,Confirmed
BK04431,PS00038,FL0154,2026-06-01 09:17:00,Economy,Confirmed
BK04432,PS00595,FL0068,2026-07-12 12:55:00,Economy,Confirmed
BK04433,PS00501,FL0142,2026-06-17 00:45:00,Economy,Confirmed
BK04434,PS00725,FL0185,2026-06-06 18:30:00,Economy,Confirmed
BK04435,PS00321,FL0043,2026-05-16 18:47:00,Business,Confirmed
BK04436,PS00666,FL0107,2026-07-11 04:38:00,Premium Economy,Confirmed
BK04437,PS00764,FL0116,2026-04-25 20:26:00,Economy,Cancelled
BK04438,PS00167,FL0132,2026-07-26 04:23:00,First,Confirmed
BK04439,PS00113,FL0060,2026-07-18 18:02:00,Economy,Confirmed
BK04440,PS00761,FL0196,2026-06-14 12:42:00,Economy,Confirmed
BK04441,PS00036,FL0168,2026-07-06 22:45:00,Economy,Confirmed
BK04442,PS00744,FL0002,2026-08-13 23:18:00,Business,Confirmed
BK04443,PS00499,FL0165,2026-05-18 21:56:00,Business,Confirmed
BK04444,PS00401,FL0057,2026-08-17 16:50:00,Business,Confirmed
BK04445,PS00524,FL0132,2026-06-29 04:23:00,Economy,Confirmed
BK04446,PS00494,FL0170,2026-06-23 12:08:00,Economy,Confirmed
BK04447,PS00769,FL0048,2026-07-07 14:03:00,Economy,Confirmed
BK04448,PS00192,FL0021,2026-07-11 13:15:00,Economy,Confirmed
BK04449,PS00080,FL0110,2026-08-15 23:09:00,Economy,Confirmed
BK04450,PS00816,FL0114,2026-05-25 10:17:00,Economy,Confirmed
BK04451,PS00331,FL0018,2026-04-23 12:17:00,Economy,Confirmed
BK04452,PS00232,FL0145,2026-06-06 18:47:00,Economy,Confirmed
BK04453,PS00110,FL0191,2026-05-24 11:28:00,Economy,Confirmed
BK04454,PS00961,FL0005,2026-07-28 20:50:00,Economy,Confirmed
BK04455,PS00429,FL0119,2026-07-08 21:39:00,Economy,Confirmed
BK04456,PS00530,FL0173,2026-04-11 08:02:00,Business,Confirmed
BK04457,PS00575,FL0155,2026-05-07 02:26:00,Economy,Pending
BK04458,PS00533,FL0184,2026-04-18 17:10:00,Economy,Cancelled
BK04459,PS00599,FL0121,2026-08-23 12:40:00,Premium Economy,Confirmed
BK04460,PS00841,FL0123,2026-07-06 22:04:00,Business,Confirmed
BK04461,PS00617,FL0121,2026-08-27 12:40:00,Economy,Confirmed
BK04462,PS00178,FL0137,2026-05-04 10:49:00,Economy,Confirmed
BK04463,PS00444,FL0089,2026-07-26 02:43:00,Business,Confirmed
BK04464,PS00983,FL0011,2026-07-23 11:29:00,Economy,Confirmed
BK04465,PS00945,FL0004,2026-04-28 20:30:00,Economy,Confirmed
BK04466,PS00461,FL0107,2026-06-21 04:38:00,Economy,Confirmed
BK04467,PS00574,FL0050,2026-07-03 20:22:00,Economy,Cancelled
BK04468,PS00551,FL0063,2026-07-24 14:45:00,Economy,Confirmed
BK04469,PS00050,FL0048,2026-05-27 14:03:00,Economy,Pending
BK04470,PS00514,FL0104,2026-07-06 18:18:00,Economy,Confirmed
BK04471,PS00691,FL0194,2026-05-31 00:50:00,Economy,Confirmed
BK04472,PS00481,FL0042,2026-06-11 11:09:00,Economy,Confirmed
BK04473,PS00523,FL0005,2026-07-30 20:50:00,Economy,Confirmed
BK04474,PS00198,FL0114,2026-05-02 10:17:00,Economy,Confirmed
BK04475,PS00231,FL0105,2026-06-09 17:34:00,First,Confirmed
BK04476,PS00088,FL0177,2026-05-23 13:39:00,Economy,Confirmed
BK04477,PS00972,FL0039,2026-08-29 16:07:00,Business,Pending
BK04478,PS00577,FL0173,2026-06-01 08:02:00,Economy,Confirmed
BK04479,PS00958,FL0182,2026-06-02 04:36:00,Premium Economy,Cancelled
BK04480,PS00893,FL0125,2026-07-24 02:17:00,Economy,Confirmed
BK04481,PS00420,FL0082,2026-06-04 08:26:00,Premium Economy,Confirmed
BK04482,PS00555,FL0044,2026-05-02 17:08:00,Economy,Confirmed
BK04483,PS00939,FL0094,2026-07-01 00:32:00,Business,Confirmed
BK04484,PS00320,FL0077,2026-04-15 00:26:00,Business,Confirmed
BK04485,PS00924,FL0162,2026-05-07 03:58:00,Economy,Pending
BK04486,PS00331,FL0039,2026-06-22 16:07:00,Premium Economy,Confirmed
BK04487,PS00488,FL0056,2026-07-10 08:33:00,Economy,Confirmed
BK04488,PS00663,FL0044,2026-08-25 17:08:00,Economy,Pending
BK04489,PS00555,FL0073,2026-07-18 18:43:00,Economy,Pending
BK04490,PS00527,FL0151,2026-05-05 09:53:00,First,Confirmed
BK04491,PS00750,FL0069,2026-06-05 19:41:00,Economy,Confirmed
BK04492,PS00215,FL0187,2026-05-25 08:25:00,Economy,Confirmed
BK04493,PS00763,FL0124,2026-05-13 10:29:00,Business,Confirmed
BK04494,PS00932,FL0086,2026-06-15 09:13:00,Business,Confirmed
BK04495,PS00307,FL0003,2026-05-02 23:49:00,First,Confirmed
BK04496,PS00429,FL0196,2026-08-22 12:42:00,Economy,Confirmed
BK04497,PS00312,FL0072,2026-06-19 17:37:00,First,Pending
BK04498,PS00889,FL0095,2026-07-21 21:40:00,Economy,Confirmed
BK04499,PS00419,FL0013,2026-08-09 04:42:00,Premium Economy,Confirmed
BK04500,PS00539,FL0138,2026-06-14 23:02:00,Business,Confirmed
BK04501,PS00277,FL0010,2026-06-21 08:16:00,Premium Economy,Confirmed
BK04502,PS00809,FL0065,2026-06-25 09:08:00,Business,Confirmed
BK04503,PS00905,FL0065,2026-06-23 09:08:00,Economy,Confirmed
BK04504,PS00505,FL0046,2026-04-21 08:50:00,Economy,Confirmed
BK04505,PS00277,FL0104,2026-06-09 18:18:00,Economy,Confirmed
BK04506,PS00462,FL0083,2026-05-31 22:15:00,Economy,Pending
BK04507,PS00631,FL0191,2026-06-23 11:28:00,Economy,Confirmed
BK04508,PS00271,FL0066,2026-05-17 11:58:00,Economy,Confirmed
BK04509,PS00309,FL0133,2026-08-15 20:19:00,Economy,Confirmed
BK04510,PS00210,FL0194,2026-05-20 00:50:00,Economy,Confirmed
BK04511,PS00343,FL0157,2026-06-22 07:48:00,Economy,Confirmed
BK04512,PS00922,FL0074,2026-07-21 06:58:00,Business,Confirmed
BK04513,PS00936,FL0155,2026-06-26 02:26:00,Economy,Confirmed
BK04514,PS00248,FL0124,2026-07-07 10:29:00,Premium Economy,Confirmed
BK04515,PS00492,FL0173,2026-07-24 08:02:00,Economy,Confirmed
BK04516,PS00554,FL0008,2026-05-04 06:29:00,Economy,Confirmed
BK04517,PS00307,FL0108,2026-05-12 00:15:00,Economy,Confirmed
BK04518,PS00243,FL0003,2026-07-17 23:49:00,Economy,Confirmed
BK04519,PS00862,FL0030,2026-07-19 02:37:00,Economy,Pending
BK04520,PS00945,FL0149,2026-08-03 16:58:00,Premium Economy,Confirmed
BK04521,PS00907,FL0103,2026-05-02 05:06:00,Economy,Confirmed
BK04522,PS00411,FL0095,2026-06-04 21:40:00,Economy,Cancelled
BK04523,PS00916,FL0014,2026-05-11 20:19:00,Economy,Confirmed
BK04524,PS00806,FL0115,2026-05-13 21:25:00,Economy,Confirmed
BK04525,PS00938,FL0092,2026-06-30 05:58:00,Business,Confirmed
BK04526,PS00966,FL0009,2026-06-01 09:23:00,Economy,Confirmed
BK04527,PS00564,FL0059,2026-07-27 09:22:00,Economy,Confirmed
BK04528,PS00676,FL0160,2026-05-31 22:27:00,Economy,Pending
BK04529,PS00861,FL0164,2026-07-31 01:54:00,Economy,Confirmed
BK04530,PS00844,FL0061,2026-05-10 00:46:00,Economy,Confirmed
BK04531,PS00791,FL0061,2026-05-24 00:46:00,First,Confirmed
BK04532,PS00926,FL0054,2026-06-10 02:06:00,Premium Economy,Confirmed
BK04533,PS00875,FL0084,2026-05-11 21:27:00,Premium Economy,Confirmed
BK04534,PS00299,FL0197,2026-08-14 21:29:00,Economy,Confirmed
BK04535,PS00022,FL0025,2026-05-29 12:25:00,Business,Confirmed
BK04536,PS00428,FL0036,2026-05-30 03:29:00,Business,Confirmed
BK04537,PS00014,FL0108,2026-08-12 00:15:00,Business,Confirmed
BK04538,PS00987,FL0068,2026-08-12 12:55:00,Economy,Confirmed
BK04539,PS00643,FL0171,2026-07-05 05:03:00,Economy,Confirmed
BK04540,PS00175,FL0157,2026-07-22 07:48:00,Business,Confirmed
BK04541,PS00594,FL0162,2026-05-01 03:58:00,First,Confirmed
BK04542,PS00417,FL0184,2026-05-29 17:10:00,Economy,Confirmed
BK04543,PS00911,FL0123,2026-05-09 22:04:00,Economy,Confirmed
BK04544,PS00557,FL0166,2026-08-02 05:16:00,Premium Economy,Confirmed
BK04545,PS00978,FL0107,2026-07-09 04:38:00,Economy,Confirmed
BK04546,PS00632,FL0126,2026-06-24 12:14:00,Economy,Confirmed
BK04547,PS00645,FL0151,2026-05-14 09:53:00,Business,Confirmed
BK04548,PS00005,FL0190,2026-06-21 03:45:00,Economy,Cancelled
BK04549,PS00823,FL0192,2026-06-11 01:08:00,Economy,Confirmed
BK04550,PS00320,FL0020,2026-08-11 09:31:00,Premium Economy,Confirmed
BK04551,PS00105,FL0117,2026-06-27 18:39:00,Economy,Confirmed
BK04552,PS00471,FL0082,2026-07-02 08:26:00,Economy,Confirmed
BK04553,PS00076,FL0066,2026-06-05 11:58:00,Business,Confirmed
BK04554,PS00403,FL0021,2026-08-13 13:15:00,Economy,Confirmed
BK04555,PS00506,FL0078,2026-06-23 03:40:00,Economy,Pending
BK04556,PS00572,FL0170,2026-07-29 12:08:00,Economy,Confirmed
BK04557,PS00981,FL0122,2026-04-18 17:13:00,Economy,Confirmed
BK04558,PS00637,FL0079,2026-06-09 06:37:00,Business,Confirmed
BK04559,PS00181,FL0166,2026-08-10 05:16:00,Business,Confirmed
BK04560,PS00960,FL0038,2026-08-02 19:43:00,Economy,Confirmed
BK04561,PS00868,FL0060,2026-04-22 18:02:00,Economy,Confirmed
BK04562,PS00962,FL0174,2026-07-20 15:35:00,Economy,Confirmed
BK04563,PS00566,FL0103,2026-04-15 05:06:00,Economy,Pending
BK04564,PS00120,FL0149,2026-07-13 16:58:00,Economy,Cancelled
BK04565,PS00471,FL0010,2026-06-24 08:16:00,Business,Confirmed
BK04566,PS00239,FL0119,2026-06-17 21:39:00,Economy,Pending
BK04567,PS00510,FL0160,2026-05-21 22:27:00,Premium Economy,Pending
BK04568,PS00596,FL0112,2026-07-09 07:16:00,Economy,Confirmed
BK04569,PS00810,FL0180,2026-06-09 15:18:00,Economy,Confirmed
BK04570,PS00076,FL0061,2026-07-26 00:46:00,Economy,Confirmed
BK04571,PS00650,FL0160,2026-07-28 22:27:00,Premium Economy,Confirmed
