booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status,ticket_price,tax,discount,final_amount,payment_status
BK04394,PS00920,FL0114,2026-06-05 10:17:00,Economy,Confirmed,3257,586.26,1500,2343.26,Paid
BK04395,PS00465,FL0097,2026-05-03 02:43:00,Economy,Confirmed,4902,882.36,0,5784.36,Paid
BK04396,PS00398,FL0040,2026-08-13 19:26:00,Economy,Pending,3928,707.04,1500,3135.04,Paid
BK04397,PS00595,FL0119,2026-06-08 21:39:00,Economy,Confirmed,5763,1037.34,1000,5800.34,Paid
BK04398,PS01000,FL0028,2026-08-13 14:58:00,Premium Economy,Confirmed,9360,1684.8,1500,9544.8,Paid
BK04399,PS00953,FL0041,2026-06-09 18:59:00,Business,Pending,24086,4335.48,0,28421.48,Paid
BK04400,PS00997,FL0194,2026-05-27 00:50:00,Economy,Confirmed,5608,1009.44,1000,5617.4400000000005,Paid
BK04401,PS00141,FL0014,2026-06-05 20:19:00,Business,Confirmed,15608,2809.44,1500,16917.44,Paid
BK04402,PS00032,FL0072,2026-06-03 17:37:00,Economy,Confirmed,5606,1009.08,2000,4615.08,Paid
BK04403,PS00758,FL0138,2026-07-24 23:02:00,Economy,Confirmed,7475,1345.5,1000,7820.5,Paid
BK04404,PS00436,FL0023,2026-07-21 19:57:00,Business,Confirmed,14295,2573.1,500,16368.099999999999,Paid
BK04405,PS00886,FL0154,2026-04-08 09:17:00,Economy,Pending,3377,607.86,500,3484.86,Paid
BK04406,PS00274,FL0035,2026-06-06 06:28:00,Business,Confirmed,12592,2266.56,500,14358.56,Paid
BK04407,PS00442,FL0126,2026-05-05 12:14:00,Economy,Confirmed,7051,1269.18,1500,6820.18,Paid
BK04408,PS00651,FL0033,2026-07-11 23:57:00,Economy,Confirmed,4909,883.62,1000,4792.62,Paid
BK04409,PS00556,FL0125,2026-07-19 02:17:00,Economy,Confirmed,6846,1232.28,1500,6578.28,Paid
BK04410,PS00921,FL0114,2026-08-21 10:17:00,Economy,Confirmed,7385,1329.3,1500,7214.299999999999,Paid
BK04411,PS00715,FL0005,2026-08-04 20:50:00,Economy,Confirmed,3234,582.12,1500,2316.12,Paid
BK04412,PS00005,FL0154,2026-06-04 09:17:00,Economy,Cancelled,4681,842.58,500,5023.58,Paid
BK04413,PS00149,FL0023,2026-06-15 19:57:00,Business,Confirmed,21153,3807.54,1500,23460.54,Paid
BK04414,PS00855,FL0119,2026-05-02 21:39:00,Economy,Confirmed,4426,796.68,1000,4222.68,Paid
BK04415,PS00568,FL0200,2026-05-30 20:13:00,First,Confirmed,31156,5608.08,0,36764.08,Paid
BK04416,PS00498,FL0151,2026-05-13 09:53:00,Economy,Pending,4863,875.34,500,5238.34,Paid
BK04417,PS00340,FL0088,2026-04-29 20:23:00,Economy,Confirmed,3291,592.38,2000,1883.38,Paid
BK04418,PS00257,FL0056,2026-07-20 08:33:00,Economy,Confirmed,6921,1245.78,1500,6666.78,Paid
BK04419,PS00090,FL0092,2026-07-28 05:58:00,Business,Confirmed,19843,3571.74,500,22914.739999999998,Paid
BK04420,PS00406,FL0180,2026-04-30 15:18:00,Premium Economy,Confirmed,8998,1619.64,0,10617.64,Paid
BK04421,PS00089,FL0115,2026-05-07 21:25:00,Business,Confirmed,22908,4123.44,2000,25031.44,Paid
BK04422,PS00308,FL0042,2026-06-04 11:09:00,Premium Economy,Confirmed,11429,2057.22,1500,11986.22,Paid
BK04423,PS00470,FL0096,2026-05-17 08:34:00,Economy,Confirmed,4133,743.94,2000,2876.9400000000005,Paid
BK04424,PS00009,FL0197,2026-05-10 21:29:00,Premium Economy,Confirmed,9735,1752.3,1500,9987.3,Paid
BK04425,PS00751,FL0020,2026-05-09 09:31:00,Premium Economy,Confirmed,10618,1911.24,1000,11529.24,Paid
BK04426,PS00293,FL0096,2026-05-22 08:34:00,Economy,Confirmed,6228,1121.04,2000,5349.04,Paid
BK04427,PS00556,FL0134,2026-05-24 01:26:00,Economy,Confirmed,7100,1278.0,2000,6378.0,Pending
BK04428,PS00646,FL0193,2026-07-28 17:24:00,Economy,Confirmed,4001,720.18,500,4221.18,Paid
BK04429,PS00940,FL0021,2026-05-15 13:15:00,Economy,Confirmed,4587,825.66,500,4912.66,Pending
BK04430,PS00342,FL0142,2026-06-16 00:45:00,Economy,Confirmed,5375,967.5,0,6342.5,Paid
BK04431,PS00052,FL0027,2026-04-14 12:01:00,Economy,Confirmed,7042,1267.56,500,7809.5599999999995,Refunded
BK04432,PS00910,FL0181,2026-07-10 04:53:00,Economy,Confirmed,3913,704.34,0,4617.34,Paid
BK04433,PS00949,FL0019,2026-08-20 12:37:00,Economy,Confirmed,5696,1025.28,1000,5721.28,Paid
BK04434,PS00152,FL0024,2026-07-26 00:58:00,Economy,Confirmed,4417,795.06,2000,3212.0599999999995,Paid
BK04435,PS00636,FL0102,2026-05-10 05:22:00,Business,Confirmed,12734,2292.12,0,15026.119999999999,Paid
BK04436,PS00815,FL0120,2026-07-20 09:57:00,Economy,Pending,5257,946.26,1000,5203.26,Paid
BK04437,PS00937,FL0070,2026-07-27 23:15:00,Business,Confirmed,18042,3247.56,1500,19789.56,Paid
BK04438,PS00879,FL0165,2026-06-05 21:56:00,First,Confirmed,39561,7120.98,1500,45181.979999999996,Paid
BK04439,PS00127,FL0190,2026-05-12 03:45:00,Economy,Confirmed,4588,825.84,2000,3413.84,Paid
BK04440,PS00899,FL0098,2026-05-12 18:17:00,Economy,Confirmed,5037,906.66,0,5943.66,Paid
BK04441,PS00361,FL0039,2026-05-17 16:07:00,Economy,Confirmed,6673,1201.14,1000,6874.14,Paid
BK04442,PS00503,FL0001,2026-07-19 03:57:00,Business,Confirmed,19663,3539.34,1500,21702.34,Paid
BK04443,PS00937,FL0136,2026-06-23 23:03:00,Economy,Confirmed,6213,1118.34,2000,5331.34,Paid
BK04444,PS00579,FL0192,2026-05-04 01:08:00,Economy,Confirmed,5507,991.26,0,6498.26,Paid
BK04445,PS00639,FL0106,2026-07-07 05:43:00,Economy,Confirmed,6010,1081.8,1500,5591.8,Paid
BK04446,PS00071,FL0153,2026-07-19 05:35:00,Business,Cancelled,17340,3121.2,0,20461.2,Pending
BK04447,PS00575,FL0015,2026-08-06 09:39:00,Economy,Confirmed,3150,567.0,500,3217.0,Paid
BK04448,PS00303,FL0142,2026-08-02 00:45:00,Business,Confirmed,18458,3322.44,1000,20780.44,Paid
BK04449,PS00033,FL0072,2026-05-11 17:37:00,First,Confirmed,29706,5347.08,500,34553.08,Paid
BK04450,PS00308,FL0150,2026-05-17 03:32:00,Economy,Confirmed,3145,566.1,1500,2211.1,Paid
BK04451,PS00283,FL0177,2026-07-14 13:39:00,Economy,Confirmed,3477,625.86,0,4102.86,Paid
BK04452,PS00207,FL0014,2026-07-01 20:19:00,Economy,Confirmed,3355,603.9,1500,2458.9,Paid
BK04453,PS00004,FL0021,2026-05-31 13:15:00,Premium Economy,Confirmed,11803,2124.54,0,13927.54,Paid
BK04454,PS00389,FL0176,2026-07-02 00:03:00,Economy,Confirmed,4033,725.94,2000,2758.9400000000005,Paid
BK04455,PS00814,FL0078,2026-07-07 03:40:00,Business,Confirmed,12951,2331.18,1500,13782.18,Paid
BK04456,PS00678,FL0093,2026-05-07 04:38:00,Economy,Confirmed,6650,1197.0,1500,6347.0,Paid
BK04457,PS00421,FL0047,2026-06-02 13:43:00,Economy,Confirmed,5916,1064.88,2000,4980.88,Paid
BK04458,PS00526,FL0057,2026-05-13 16:50:00,Business,Confirmed,23727,4270.86,2000,25997.86,Paid
BK04459,PS00472,FL0040,2026-06-02 19:26:00,Business,Confirmed,16191,2914.38,2000,17105.38,Paid
BK04460,PS00444,FL0106,2026-04-29 05:43:00,Economy,Confirmed,6493,1168.74,500,7161.74,Paid
BK04461,PS00987,FL0006,2026-07-10 13:15:00,Economy,Confirmed,3043,547.74,0,3590.74,Paid
BK04462,PS00580,FL0119,2026-04-27 21:39:00,Economy,Confirmed,7208,1297.44,0,8505.44,Paid
BK04463,PS00233,FL0007,2026-08-04 21:02:00,Economy,Confirmed,3642,655.56,0,4297.5599999999995,Paid
BK04464,PS00815,FL0155,2026-05-17 02:26:00,Business,Pending,12059,2170.62,500,13729.619999999999,Pending
BK04465,PS00457,FL0008,2026-04-17 06:29:00,Business,Confirmed,23526,4234.68,1500,26260.68,Paid
BK04466,PS00963,FL0110,2026-05-25 23:09:00,Premium Economy,Confirmed,10904,1962.72,1000,11866.72,Paid
BK04467,PS00963,FL0167,2026-05-21 14:12:00,Economy,Confirmed,3095,557.1,1500,2152.1,Paid
BK04468,PS00836,FL0040,2026-07-18 19:26:00,Economy,Confirmed,4514,812.52,500,4826.52,Paid
BK04469,PS00084,FL0014,2026-04-23 20:19:00,Economy,Confirmed,3995,719.1,1000,3714.1000000000004,Paid
BK04470,PS00574,FL0089,2026-04-06 02:43:00,Business,Pending,12683,2282.94,2000,12965.94,Paid
BK04471,PS00242,FL0051,2026-07-16 12:34:00,Premium Economy,Confirmed,10038,1806.84,500,11344.84,Paid
BK04472,PS00911,FL0011,2026-05-14 11:29:00,Premium Economy,Confirmed,9463,1703.34,1500,9666.34,Paid
BK04473,PS00714,FL0124,2026-05-28 10:29:00,Business,Confirmed,23249,4184.82,1500,25933.82,Paid
BK04474,PS00127,FL0167,2026-04-11 14:12:00,Economy,Confirmed,6005,1080.9,0,7085.9,Paid
BK04475,PS00919,FL0076,2026-05-02 04:55:00,Premium Economy,Confirmed,8636,1554.48,0,10190.48,Paid
BK04476,PS00423,FL0044,2026-08-11 17:08:00,Economy,Confirmed,5471,984.78,1000,5455.78,Paid
BK04477,PS00808,FL0040,2026-08-16 19:26:00,Economy,Confirmed,7638,1374.84,2000,7012.84,Paid
BK04478,PS00586,FL0097,2026-06-28 02:43:00,Economy,Confirmed,6814,1226.52,1500,6540.52,Paid
BK04479,PS00262,FL0019,2026-06-16 12:37:00,Business,Confirmed,20183,3632.94,2000,21815.94,Paid
BK04480,PS00624,FL0094,2026-07-25 00:32:00,Economy,Confirmed,3534,636.12,2000,2170.12,Paid
BK04481,PS00897,FL0127,2026-07-29 03:21:00,Economy,Cancelled,3320,597.6,500,3417.6,Paid
BK04482,PS00745,FL0050,2026-06-24 20:22:00,Economy,Confirmed,4779,860.22,0,5639.22,Paid
BK04483,PS00935,FL0133,2026-08-11 20:19:00,Economy,Pending,7283,1310.94,2000,6593.9400000000005,Paid
BK04484,PS00484,FL0061,2026-05-21 00:46:00,Business,Confirmed,12170,2190.6,500,13860.6,Paid
BK04485,PS00580,FL0144,2026-07-14 13:04:00,Economy,Confirmed,5148,926.64,0,6074.64,Paid
BK04486,PS00661,FL0098,2026-05-11 18:17:00,Economy,Confirmed,5341,961.38,2000,4302.38,Paid
BK04487,PS00061,FL0089,2026-06-24 02:43:00,Economy,Confirmed,7619,1371.42,1500,7490.42,Paid
BK04488,PS00099,FL0049,2026-05-06 22:38:00,Economy,Confirmed,7786,1401.48,0,9187.48,Paid
BK04489,PS00313,FL0046,2026-07-29 08:50:00,Premium Economy,Confirmed,8229,1481.22,500,9210.22,Paid
BK04490,PS00085,FL0188,2026-05-31 00:35:00,Economy,Confirmed,7215,1298.7,0,8513.7,Pending
BK04491,PS00648,FL0079,2026-05-05 06:37:00,Economy,Pending,6544,1177.92,2000,5721.92,Paid
BK04492,PS00680,FL0096,2026-08-02 08:34:00,Economy,Pending,4804,864.72,1000,4668.72,Paid
BK04493,PS00561,FL0055,2026-07-01 13:47:00,First,Confirmed,36600,6588.0,0,43188.0,Pending
BK04494,PS00134,FL0109,2026-04-27 12:40:00,Business,Pending,16418,2955.24,2000,17373.239999999998,Paid
BK04495,PS00675,FL0146,2026-06-15 13:26:00,Business,Confirmed,20787,3741.66,1000,23528.66,Paid
BK04496,PS00240,FL0157,2026-05-17 07:48:00,Business,Confirmed,19190,3454.2,1500,21144.2,Paid
BK04497,PS00036,FL0200,2026-06-07 20:13:00,Premium Economy,Pending,8679,1562.22,500,9741.22,Paid
BK04498,PS00838,FL0011,2026-05-22 11:29:00,First,Confirmed,35929,6467.22,500,41896.22,Paid
BK04499,PS00782,FL0108,2026-07-09 00:15:00,Economy,Pending,6877,1237.86,2000,6114.86,Paid
BK04500,PS00538,FL0121,2026-06-21 12:40:00,Economy,Confirmed,4585,825.3,2000,3410.3,Paid
BK04501,PS00715,FL0038,2026-07-31 19:43:00,First,Confirmed,29353,5283.54,0,34636.54,Paid
BK04502,PS00454,FL0029,2026-05-15 01:58:00,First,Confirmed,30822,5547.96,0,36369.96,Paid
BK04503,PS00251,FL0092,2026-07-18 05:58:00,Economy,Confirmed,3380,608.4,500,3488.4,Paid
BK04504,PS00184,FL0154,2026-06-01 09:17:00,Economy,Confirmed,6204,1116.72,1500,5820.72,Paid
BK04505,PS00091,FL0051,2026-08-07 12:34:00,Economy,Confirmed,4243,763.74,0,5006.74,Paid
BK04506,PS00162,FL0108,2026-06-20 00:15:00,Economy,Confirmed,4846,872.28,0,5718.28,Paid
BK04507,PS00494,FL0145,2026-07-23 18:47:00,Economy,Confirmed,7173,1291.14,1000,7464.139999999999,Paid
BK04508,PS00926,FL0069,2026-04-22 19:41:00,Economy,Confirmed,6154,1107.72,1500,5761.72,Paid
BK04509,PS00193,FL0143,2026-04-28 11:04:00,Economy,Confirmed,4356,784.08,1500,3640.08,Paid
BK04510,PS00231,FL0180,2026-07-30 15:18:00,Economy,Confirmed,6915,1244.7,2000,6159.7,Paid
BK04511,PS00045,FL0010,2026-08-08 08:16:00,Premium Economy,Confirmed,9492,1708.56,1000,10200.56,Paid
BK04512,PS00318,FL0033,2026-07-28 23:57:00,Economy,Confirmed,7261,1306.98,0,8567.98,Paid
BK04513,PS00265,FL0092,2026-07-22 05:58:00,Economy,Confirmed,3995,719.1,0,4714.1,Paid
BK04514,PS00704,FL0019,2026-07-02 12:37:00,Economy,Pending,5452,981.36,1500,4933.36,Paid
BK04515,PS00442,FL0062,2026-05-02 15:03:00,Premium Economy,Confirmed,9659,1738.62,2000,9397.619999999999,Paid
BK04516,PS00622,FL0186,2026-08-08 20:37:00,Economy,Confirmed,6730,1211.4,1500,6441.4,Paid
BK04517,PS00290,FL0178,2026-08-05 05:45:00,Economy,Confirmed,5123,922.14,2000,4045.1400000000003,Paid
BK04518,PS00560,FL0054,2026-05-07 02:06:00,Economy,Confirmed,5151,927.18,1500,4578.18,Paid
BK04519,PS00904,FL0133,2026-05-02 20:19:00,Economy,Confirmed,6758,1216.44,1500,6474.4400000000005,Paid
BK04520,PS00753,FL0137,2026-06-18 10:49:00,Economy,Pending,4992,898.56,0,5890.5599999999995,Paid
BK04521,PS00564,FL0063,2026-06-12 14:45:00,Economy,Confirmed,3061,550.98,2000,1611.98,Refunded
BK04522,PS00195,FL0124,2026-08-10 10:29:00,Economy,Cancelled,5516,992.88,500,6008.88,Paid
BK04523,PS00788,FL0045,2026-06-10 16:07:00,Economy,Confirmed,3604,648.72,0,4252.72,Paid
BK04524,PS00314,FL0038,2026-05-12 19:43:00,Economy,Confirmed,7186,1293.48,0,8479.48,Paid
BK04525,PS00513,FL0048,2026-07-09 14:03:00,Economy,Confirmed,3700,666.0,1500,2866.0,Paid
BK04526,PS00773,FL0041,2026-05-22 18:59:00,Economy,Confirmed,7879,1418.22,500,8797.22,Paid
BK04527,PS00983,FL0129,2026-08-05 14:26:00,Economy,Confirmed,7723,1390.14,1500,7613.139999999999,Paid
BK04528,PS00628,FL0190,2026-08-10 03:45:00,Economy,Confirmed,4715,848.7,2000,3563.7,Refunded
BK04529,PS00581,FL0183,2026-07-02 04:35:00,Business,Pending,17311,3115.98,0,20426.98,Paid
BK04530,PS00386,FL0105,2026-08-08 17:34:00,Economy,Confirmed,6410,1153.8,0,7563.8,Paid
BK04531,PS00855,FL0002,2026-07-22 23:18:00,Economy,Pending,6767,1218.06,2000,5985.0599999999995,Paid
BK04532,PS00186,FL0058,2026-07-08 20:24:00,Economy,Pending,7910,1423.8,1500,7833.799999999999,Paid
BK04533,PS00530,FL0043,2026-07-31 18:47:00,Business,Confirmed,23067,4152.06,1000,26219.06,Pending
BK04534,PS00212,FL0126,2026-06-01 12:14:00,Economy,Pending,5083,914.94,0,5997.9400000000005,Paid
BK04535,PS00638,FL0051,2026-07-26 12:34:00,Economy,Confirmed,6534,1176.12,2000,5710.12,Paid
BK04536,PS00137,FL0027,2026-05-30 12:01:00,Economy,Confirmed,3748,674.64,0,4422.64,Paid
BK04537,PS00358,FL0101,2026-06-30 07:59:00,Economy,Confirmed,5986,1077.48,2000,5063.48,Paid
BK04538,PS00592,FL0133,2026-04-26 20:19:00,Economy,Confirmed,4525,814.5,1000,4339.5,Paid
BK04539,PS00533,FL0086,2026-05-01 09:13:00,Economy,Confirmed,3879,698.22,2000,2577.2200000000003,Pending
BK04540,PS00617,FL0051,2026-06-09 12:34:00,Business,Confirmed,23782,4280.76,1000,27062.760000000002,Refunded
BK04541,PS00278,FL0096,2026-04-17 08:34:00,Economy,Confirmed,6555,1179.9,1000,6734.9,Paid
BK04542,PS00269,FL0191,2026-04-27 11:28:00,Business,Confirmed,15975,2875.5,1000,17850.5,Paid
BK04543,PS00323,FL0114,2026-08-12 10:17:00,Economy,Confirmed,7785,1401.3,0,9186.3,Paid
BK04544,PS00114,FL0049,2026-07-24 22:38:00,Premium Economy,Confirmed,8965,1613.7,1500,9078.7,Paid
BK04545,PS00261,FL0151,2026-07-21 09:53:00,Economy,Confirmed,3101,558.18,2000,1659.1799999999998,Paid
BK04546,PS00627,FL0020,2026-08-08 09:31:00,Economy,Confirmed,3650,657.0,1000,3307.0,Paid
BK04547,PS00644,FL0142,2026-05-19 00:45:00,Business,Confirmed,12640,2275.2,1000,13915.2,Paid
BK04548,PS00513,FL0194,2026-08-24 00:50:00,Economy,Confirmed,7950,1431.0,0,9381.0,Paid
BK04549,PS00715,FL0161,2026-08-04 02:19:00,Economy,Confirmed,3374,607.32,2000,1981.3200000000002,Paid
BK04550,PS00336,FL0144,2026-07-27 13:04:00,Premium Economy,Confirmed,10466,1883.88,2000,10349.880000000001,Paid
BK04551,PS00256,FL0128,2026-07-30 15:49:00,Business,Confirmed,20913,3764.34,1500,23177.34,Paid
BK04552,PS00808,FL0175,2026-05-13 21:09:00,Premium Economy,Confirmed,10484,1887.12,500,11871.119999999999,Paid
BK04553,PS00572,FL0090,2026-08-07 15:56:00,Economy,Confirmed,6575,1183.5,2000,5758.5,Paid
BK04554,PS00195,FL0179,2026-07-11 05:24:00,Economy,Confirmed,5674,1021.32,1500,5195.32,Paid
BK04555,PS00470,FL0008,2026-04-09 06:29:00,Business,Confirmed,23743,4273.74,0,28016.739999999998,Paid
BK04556,PS00552,FL0070,2026-06-17 23:15:00,Economy,Confirmed,3990,718.2,0,4708.2,Refunded
BK04557,PS00408,FL0152,2026-05-23 20:30:00,Economy,Confirmed,3116,560.88,0,3676.88,Pending
BK04558,PS00320,FL0042,2026-07-14 11:09:00,Economy,Pending,7551,1359.18,1500,7410.18,Paid
BK04559,PS00471,FL0011,2026-08-08 11:29:00,Economy,Confirmed,5229,941.22,2000,4170.22,Paid
BK04560,PS00919,FL0137,2026-07-10 10:49:00,Economy,Pending,6971,1254.78,500,7725.780000000001,Paid
BK04561,PS00649,FL0090,2026-05-12 15:56:00,Economy,Confirmed,4108,739.44,1000,3847.4400000000005,Paid
BK04562,PS00480,FL0080,2026-04-26 15:20:00,Business,Cancelled,19077,3433.86,1500,21010.86,Paid
BK04563,PS00300,FL0020,2026-08-07 09:31:00,Premium Economy,Confirmed,11137,2004.66,1500,11641.66,Paid
BK04564,PS00600,FL0158,2026-07-10 12:48:00,Economy,Cancelled,7317,1317.06,2000,6634.0599999999995,Paid
BK04565,PS00353,FL0069,2026-06-07 19:41:00,Economy,Confirmed,7880,1418.4,0,9298.4,Paid
BK04566,PS00039,FL0014,2026-04-23 20:19:00,Business,Confirmed,24864,4475.52,0,29339.52,Paid
BK04567,PS00469,FL0082,2026-05-22 08:26:00,Premium Economy,Pending,9027,1624.86,1500,9151.86,Paid
BK04568,PS00092,FL0087,2026-07-15 11:44:00,Premium Economy,Confirmed,10034,1806.12,0,11840.119999999999,Paid
BK04569,PS00385,FL0154,2026-07-28 09:17:00,Economy,Confirmed,4806,865.08,1500,4171.08,Paid
BK04570,PS00158,FL0062,2026-08-11 15:03:00,Economy,Confirmed,6137,1104.66,0,7241.66,Paid
BK04571,PS00954,FL0081,2026-08-01 22:44:00,First,Confirmed,33704,6066.72,500,39270.72,Paid
BK04572,PS00384,FL0151,2026-07-28 09:53:00,Business,Confirmed,14659,2638.62,1000,16297.619999999999,Paid
BK04573,PS00752,FL0021,2026-07-01 13:15:00,Economy,Confirmed,4849,872.82,2000,3721.8199999999997,Paid
BK04574,PS00364,FL0119,2026-07-03 21:39:00,First,Confirmed,27045,4868.1,1500,30413.1,Paid
BK04575,PS00476,FL0043,2026-07-09 18:47:00,Premium Economy,Confirmed,8256,1486.08,1500,8242.08,Paid
BK04576,PS00650,FL0124,2026-07-30 10:29:00,Economy,Confirmed,7537,1356.66,1000,7893.66,Paid
BK04577,PS00149,FL0132,2026-05-10 04:23:00,Business,Confirmed,13146,2366.28,0,15512.28,Paid
BK04578,PS00265,FL0193,2026-07-20 17:24:00,Business,Confirmed,12609,2269.62,2000,12878.619999999999,Paid
BK04579,PS00869,FL0100,2026-08-07 06:30:00,Business,Confirmed,13808,2485.44,500,15793.44,Paid
BK04580,PS00099,FL0107,2026-07-01 04:38:00,Economy,Confirmed,3793,682.74,0,4475.74,Paid
BK04581,PS00265,FL0023,2026-07-24 19:57:00,Economy,Confirmed,6670,1200.6,0,7870.6,Paid
BK04582,PS00155,FL0079,2026-06-20 06:37:00,Economy,Confirmed,5613,1010.34,500,6123.34,Paid
BK04583,PS00540,FL0151,2026-08-27 09:53:00,Economy,Confirmed,5190,934.2,0,6124.2,Paid
BK04584,PS00969,FL0043,2026-05-28 18:47:00,Business,Pending,18900,3402.0,500,21802.0,Paid
BK04585,PS00954,FL0135,2026-06-20 14:31:00,Economy,Confirmed,6587,1185.66,1500,6272.66,Pending
BK04586,PS00849,FL0066,2026-07-11 11:58:00,Economy,Confirmed,6859,1234.62,1500,6593.62,Paid
BK04587,PS00251,FL0130,2026-07-11 20:06:00,Economy,Confirmed,5291,952.38,0,6243.38,Paid
BK04588,PS00997,FL0153,2026-06-16 05:35:00,Premium Economy,Confirmed,9871,1776.78,0,11647.78,Paid
BK04589,PS00099,FL0137,2026-06-20 10:49:00,Economy,Cancelled,5813,1046.34,500,6359.34,Paid
BK04590,PS00076,FL0076,2026-05-06 04:55:00,Business,Confirmed,22222,3999.96,500,25721.96,Paid
BK04591,PS00426,FL0146,2026-07-21 13:26:00,Economy,Confirmed,7590,1366.2,1500,7456.200000000001,Paid
BK04592,PS00223,FL0147,2026-05-09 11:35:00,Economy,Confirmed,4122,741.96,1000,3863.96,Paid
BK04593,PS00203,FL0008,2026-05-11 06:29:00,Economy,Confirmed,4472,804.96,1000,4276.96,Paid
BK04594,PS00721,FL0028,2026-05-12 14:58:00,Economy,Confirmed,7108,1279.44,1000,7387.4400000000005,Paid
BK04595,PS00895,FL0075,2026-06-07 02:47:00,Economy,Confirmed,6049,1088.82,500,6637.82,Paid
BK04596,PS00973,FL0155,2026-06-04 02:26:00,Economy,Confirmed,7200,1296.0,2000,6496.0,Paid
BK04597,PS00469,FL0053,2026-04-27 12:43:00,Economy,Pending,5211,937.98,500,5648.98,Paid
BK04598,PS00016,FL0004,2026-07-22 20:30:00,Economy,Cancelled,3481,626.58,2000,2107.58,Paid
BK04599,PS00685,FL0148,2026-08-23 07:02:00,First,Confirmed,29210,5257.8,0,34467.8,Paid
BK04600,PS00666,FL0196,2026-08-21 12:42:00,Economy,Pending,6295,1133.1,0,7428.1,Paid
BK04601,PS00295,FL0120,2026-05-10 09:57:00,Economy,Confirmed,3549,638.82,2000,2187.8199999999997,Paid
BK04602,PS00352,FL0196,2026-08-07 12:42:00,Economy,Confirmed,7378,1328.04,500,8206.04,Paid
BK04603,PS00924,FL0055,2026-06-15 13:47:00,Economy,Confirmed,4699,845.82,1000,4544.82,Paid
BK04604,PS00001,FL0199,2026-05-16 15:57:00,Economy,Confirmed,7682,1382.76,1000,8064.76,Paid
BK04605,PS00835,FL0196,2026-05-06 12:42:00,Economy,Confirmed,3811,685.98,500,3996.9799999999996,Paid
BK04606,PS00220,FL0034,2026-06-07 08:39:00,Economy,Confirmed,6621,1191.78,0,7812.78,Paid
BK04607,PS00453,FL0086,2026-05-17 09:13:00,Economy,Confirmed,4132,743.76,1500,3375.76,Paid
BK04608,PS00053,FL0163,2026-05-03 00:58:00,Economy,Confirmed,7202,1296.36,500,7998.360000000001,Paid
BK04609,PS00743,FL0055,2026-04-06 13:47:00,Economy,Confirmed,6414,1154.52,0,7568.52,Paid
BK04610,PS00784,FL0086,2026-05-24 09:13:00,Economy,Cancelled,7955,1431.9,1000,8386.9,Paid
BK04611,PS00135,FL0185,2026-04-30 18:30:00,Economy,Confirmed,4618,831.24,1000,4449.24,Paid
BK04612,PS00046,FL0002,2026-04-27 23:18:00,Business,Confirmed,19359,3484.62,1000,21843.62,Paid
BK04613,PS00394,FL0046,2026-05-11 08:50:00,Economy,Pending,4374,787.32,500,4661.32,Paid
BK04614,PS00778,FL0173,2026-04-25 08:02:00,Economy,Confirmed,4929,887.22,1500,4316.22,Paid
BK04615,PS00036,FL0121,2026-06-12 12:40:00,Premium Economy,Confirmed,11838,2130.84,0,13968.84,Paid
BK04616,PS00008,FL0064,2026-05-27 21:28:00,Economy,Confirmed,7707,1387.26,500,8594.26,Paid
BK04617,PS00605,FL0053,2026-07-03 12:43:00,Economy,Confirmed,4842,871.56,1000,4713.5599999999995,Refunded
BK04618,PS00162,FL0008,2026-05-03 06:29:00,Economy,Confirmed,4307,775.26,0,5082.26,Pending
BK04619,PS00902,FL0111,2026-05-07 02:49:00,Economy,Confirmed,4947,890.46,0,5837.46,Paid
BK04620,PS00549,FL0189,2026-06-30 21:05:00,Economy,Confirmed,4623,832.14,1000,4455.14,Paid
BK04621,PS00407,FL0077,2026-05-05 00:26:00,Economy,Cancelled,4904,882.72,2000,3786.7200000000003,Paid
BK04622,PS00732,FL0177,2026-04-27 13:39:00,Economy,Confirmed,5391,970.38,2000,4361.38,Paid
BK04623,PS00323,FL0034,2026-05-08 08:39:00,Economy,Confirmed,6459,1162.62,1000,6621.62,Paid
BK04624,PS00960,FL0073,2026-05-05 18:43:00,Premium Economy,Confirmed,10079,1814.22,0,11893.22,Pending
BK04625,PS00658,FL0072,2026-05-31 17:37:00,Economy,Confirmed,3450,621.0,500,3571.0,Paid
BK04626,PS00668,FL0065,2026-05-04 09:08:00,Economy,Confirmed,6409,1153.62,1500,6062.62,Paid
BK04627,PS00712,FL0167,2026-06-11 14:12:00,Economy,Confirmed,6987,1257.66,2000,6244.66,Paid
BK04628,PS00748,FL0144,2026-04-28 13:04:00,Economy,Confirmed,7048,1268.64,0,8316.64,Paid
BK04629,PS00539,FL0156,2026-06-20 05:36:00,Business,Confirmed,14482,2606.76,500,16588.760000000002,Paid
BK04630,PS00549,FL0145,2026-08-18 18:47:00,Business,Pending,15816,2846.88,1000,17662.88,Paid
BK04631,PS00751,FL0033,2026-07-02 23:57:00,Economy,Confirmed,3525,634.5,1000,3159.5,Paid
BK04632,PS00398,FL0106,2026-04-15 05:43:00,Economy,Pending,3148,566.64,500,3214.64,Paid
BK04633,PS00968,FL0073,2026-07-31 18:43:00,Economy,Confirmed,3169,570.42,0,3739.42,Paid
BK04634,PS00151,FL0178,2026-06-15 05:45:00,Economy,Confirmed,7259,1306.62,500,8065.619999999999,Paid
